SINGLE SHOT FULL FINE TUNING

mean: tensor([0.8116, 0.7858, 0.7380])
std: tensor([0.2730, 0.2863, 0.3374])

lr=0.01 e=0: train acc 0.18138708174228668 | val acc 0.1923990547657013
lr=0.01 e=27: train acc 1.0 | val acc 0.8978622555732727
lr=0.01 e=28: train acc 0.9899230003356934 | val acc 0.8194774985313416
lr=0.01 e=29: train acc 0.9994072914123535 | val acc 0.8788598775863647
lr=0.01 e=30: train acc 0.9994072914123535 | val acc 0.8812351822853088
lr=0.01 e=31: train acc 0.9899230003356934 | val acc 0.8361045718193054
lr=0.01 e=32: train acc 0.998221755027771 | val acc 0.8788598775863647
lr=0.01 e=33: train acc 0.9994072914123535 | val acc 0.8622328042984009
lr=0.01 e=34: train acc 0.9988145232200623 | val acc 0.8669834136962891
lr=0.01 e=35: train acc 1.0 | val acc 0.8788598775863647
lr=0.01 e=36: train acc 0.9994072914123535 | val acc 0.8669834136962891
lr=0.01 e=37: train acc 1.0 | val acc 0.8788598775863647
lr=0.01 e=38: train acc 1.0 | val acc 0.8717340230941772
lr=0.01 e=39: train acc 1.0 | val acc 0.8978622555732727
lr=0.01 e=40: train acc 1.0 | val acc 0.8883610963821411
lr=0.01 e=41: train acc 1.0 | val acc 0.8883610963821411
lr=0.01 e=42: train acc 1.0 | val acc 0.8836104869842529
lr=0.01 e=43: train acc 1.0 | val acc 0.8836104869842529
lr=0.01 e=44: train acc 1.0 | val acc 0.885985791683197
lr=0.01 e=45: train acc 1.0 | val acc 0.8788598775863647
lr=0.01 e=46: train acc 0.9288678765296936 | val acc 0.7672209143638611
lr=0.01 e=47: train acc 0.9970362186431885 | val acc 0.8931117057800293
lr=0.01 e=48: train acc 0.9994072914123535 | val acc 0.885985791683197
lr=0.01 e=49: train acc 0.9994072914123535 | val acc 0.8764845728874207
lr=0.01 e=50: train acc 1.0 | val acc 0.8836104869842529
lr=0.03 e=0: train acc 0.18909306824207306 | val acc 0.16864608228206635
lr=0.03 e=1: train acc 0.17308832705020905 | val acc 0.18289786577224731
lr=0.03 e=2: train acc 0.25666865706443787 | val acc 0.2399049997329712
lr=0.03 e=3: train acc 0.3283936083316803 | val acc 0.3301662802696228
lr=0.03 e=4: train acc 0.4611737132072449 | val acc 0.4655582010746002
lr=0.03 e=5: train acc 0.44694724678993225 | val acc 0.4228028655052185
lr=0.03 e=6: train acc 0.5939537882804871 | val acc 0.5653206706047058
lr=0.03 e=7: train acc 0.6307054162025452 | val acc 0.6152019500732422
lr=0.03 e=8: train acc 0.4931831955909729 | val acc 0.45130643248558044
lr=0.03 e=9: train acc 0.6923533082008362 | val acc 0.6080760359764099
lr=0.03 e=10: train acc 0.7196206450462341 | val acc 0.6650831699371338
lr=0.03 e=11: train acc 0.6099585294723511 | val acc 0.5795724987983704
lr=0.03 e=12: train acc 0.7664493322372437 | val acc 0.7054632306098938
lr=0.03 e=13: train acc 0.7783046960830688 | val acc 0.6983373165130615
lr=0.03 e=14: train acc 0.758150577545166 | val acc 0.669833779335022
lr=0.03 e=15: train acc 0.8263189196586609 | val acc 0.7434679865837097
lr=0.03 e=16: train acc 0.8672199249267578 | val acc 0.7458432912826538
lr=0.03 e=17: train acc 0.7018375992774963 | val acc 0.6009501218795776
lr=0.03 e=18: train acc 0.8885595798492432 | val acc 0.7505938410758972
lr=0.03 e=19: train acc 0.7622999548912048 | val acc 0.6389548778533936
lr=0.03 e=20: train acc 0.9122703671455383 | val acc 0.7197149991989136
lr=0.03 e=21: train acc 0.9579135179519653 | val acc 0.7672209143638611
lr=0.03 e=22: train acc 0.8529934883117676 | val acc 0.6793349385261536
lr=0.03 e=23: train acc 0.9353883266448975 | val acc 0.7743468284606934
lr=0.03 e=24: train acc 0.8660343885421753 | val acc 0.6888361573219299
lr=0.03 e=25: train acc 0.950207531452179 | val acc 0.7363420724868774
lr=0.03 e=26: train acc 0.9638411998748779 | val acc 0.7529691457748413
lr=0.03 e=27: train acc 0.9834025502204895 | val acc 0.786223292350769
lr=0.03 e=28: train acc 0.920569121837616 | val acc 0.7054632306098938
lr=0.03 e=29: train acc 0.9656195044517517 | val acc 0.7363420724868774
lr=0.03 e=30: train acc 0.9946651458740234 | val acc 0.786223292350769
lr=0.03 e=31: train acc 0.9934796094894409 | val acc 0.7957245111465454
lr=0.03 e=32: train acc 0.9614701271057129 | val acc 0.7600950598716736
