SINGLE SHOT FROM SCRATCH

mean: tensor([0.8116, 0.7858, 0.7380])
std: tensor([0.2730, 0.2863, 0.3374])

lr=0.03 e=49: train acc 0.9940723776817322 | val acc 0.783847987651825
lr=0.03 e=50: train acc 0.9934796094894409 | val acc 0.7577197551727295
lr=0.001 e=0: train acc 0.17012448608875275 | val acc 0.18289786577224731
lr=0.001 e=1: train acc 0.5287492871284485 | val acc 0.5178147554397583
lr=0.001 e=2: train acc 0.5880261063575745 | val acc 0.5486935973167419
lr=0.001 e=3: train acc 0.6579727530479431 | val acc 0.5771971940994263
lr=0.001 e=4: train acc 0.7688204050064087 | val acc 0.6745843291282654
lr=0.001 e=5: train acc 0.8162418603897095 | val acc 0.6864608526229858
lr=0.001 e=6: train acc 0.7871962189674377 | val acc 0.6342043280601501
lr=0.001 e=7: train acc 0.8974511027336121 | val acc 0.7268409132957458
lr=0.001 e=8: train acc 0.5400118827819824 | val acc 0.4608076214790344
lr=0.001 e=9: train acc 0.9644339680671692 | val acc 0.7078385353088379
lr=0.001 e=10: train acc 0.9810314774513245 | val acc 0.7624703645706177
lr=0.001 e=11: train acc 0.9952579140663147 | val acc 0.7577197551727295
lr=0.001 e=12: train acc 0.9762893319129944 | val acc 0.7339667677879333
lr=0.001 e=13: train acc 0.9887374639511108 | val acc 0.764845609664917
lr=0.001 e=14: train acc 0.8304682970046997 | val acc 0.5843230485916138
lr=0.001 e=15: train acc 0.9988145232200623 | val acc 0.7577197551727295
lr=0.001 e=16: train acc 0.9905157685279846 | val acc 0.7007126212120056
lr=0.001 e=17: train acc 0.9988145232200623 | val acc 0.7387173771858215
lr=0.001 e=18: train acc 0.998221755027771 | val acc 0.7268409132957458
lr=0.001 e=19: train acc 0.9988145232200623 | val acc 0.7410926818847656
lr=0.001 e=20: train acc 0.995850682258606 | val acc 0.6912114024162292
lr=0.001 e=21: train acc 0.9952579140663147 | val acc 0.6983373165130615
lr=0.001 e=22: train acc 0.9976289868354797 | val acc 0.7339667677879333
lr=0.001 e=23: train acc 0.9964434504508972 | val acc 0.7197149991989136
lr=0.001 e=24: train acc 0.9994072914123535 | val acc 0.7695962190628052
lr=0.001 e=25: train acc 1.0 | val acc 0.7672209143638611
lr=0.001 e=26: train acc 0.9964434504508972 | val acc 0.7315914630889893
lr=0.001 e=27: train acc 0.9940723776817322 | val acc 0.7434679865837097
lr=0.001 e=28: train acc 0.998221755027771 | val acc 0.7577197551727295
lr=0.001 e=29: train acc 0.9994072914123535 | val acc 0.7577197551727295
lr=0.001 e=30: train acc 0.9952579140663147 | val acc 0.7149643898010254
lr=0.001 e=31: train acc 0.998221755027771 | val acc 0.7458432912826538
lr=0.001 e=32: train acc 0.9994072914123535 | val acc 0.764845609664917
lr=0.001 e=33: train acc 0.9994072914123535 | val acc 0.7577197551727295
lr=0.001 e=34: train acc 0.9988145232200623 | val acc 0.7292161583900452
lr=0.001 e=35: train acc 1.0 | val acc 0.7553444504737854
lr=0.001 e=36: train acc 1.0 | val acc 0.7505938410758972
lr=0.001 e=37: train acc 1.0 | val acc 0.7339667677879333
lr=0.001 e=38: train acc 1.0 | val acc 0.7672209143638611
lr=0.001 e=39: train acc 0.9988145232200623 | val acc 0.7292161583900452
lr=0.001 e=40: train acc 1.0 | val acc 0.7577197551727295
lr=0.001 e=41: train acc 0.9994072914123535 | val acc 0.7529691457748413
lr=0.001 e=42: train acc 1.0 | val acc 0.7624703645706177
lr=0.001 e=43: train acc 1.0 | val acc 0.764845609664917
lr=0.001 e=44: train acc 0.9988145232200623 | val acc 0.7577197551727295
lr=0.001 e=45: train acc 1.0 | val acc 0.7410926818847656
lr=0.001 e=46: train acc 1.0 | val acc 0.7719715237617493
lr=0.001 e=47: train acc 1.0 | val acc 0.764845609664917
lr=0.001 e=48: train acc 0.9994072914123535 | val acc 0.7505938410758972
lr=0.001 e=49: train acc 0.9964434504508972 | val acc 0.7173396944999695
lr=0.001 e=50: train acc 1.0 | val acc 0.783847987651825
lr=0.003 e=0: train acc 0.058091290295124054 | val acc 0.054631832987070084
lr=0.003 e=1: train acc 0.5489034056663513 | val acc 0.510688841342926
lr=0.003 e=2: train acc 0.6064019203186035 | val acc 0.5391924381256104
lr=0.003 e=3: train acc 0.5008891820907593 | val acc 0.4774346947669983
lr=0.003 e=4: train acc 0.6490812301635742 | val acc 0.5771971940994263
lr=0.003 e=5: train acc 0.6905750036239624 | val acc 0.5581948161125183
lr=0.003 e=6: train acc 0.7919383645057678 | val acc 0.6128266453742981
lr=0.003 e=7: train acc 0.69413161277771 | val acc 0.5415677428245544
lr=0.003 e=8: train acc 0.7540012001991272 | val acc 0.5415677428245544
lr=0.003 e=9: train acc 0.8891523480415344 | val acc 0.7078385353088379
lr=0.003 e=10: train acc 0.8980438709259033 | val acc 0.6080760359764099
lr=0.003 e=11: train acc 0.950207531452179 | val acc 0.6793349385261536
lr=0.003 e=12: train acc 0.9988145232200623 | val acc 0.7909739017486572
lr=0.003 e=13: train acc 0.9952579140663147 | val acc 0.764845609664917
lr=0.003 e=14: train acc 0.9899230003356934 | val acc 0.7434679865837097
lr=0.003 e=15: train acc 0.9988145232200623 | val acc 0.764845609664917
lr=0.003 e=16: train acc 0.9893302321434021 | val acc 0.6983373165130615
lr=0.003 e=17: train acc 0.9976289868354797 | val acc 0.7244656085968018
lr=0.003 e=18: train acc 0.995850682258606 | val acc 0.7553444504737854
lr=0.003 e=19: train acc 0.8114997148513794 | val acc 0.5534442067146301
lr=0.003 e=20: train acc 0.9994072914123535 | val acc 0.7363420724868774
lr=0.003 e=21: train acc 1.0 | val acc 0.7767221331596375
lr=0.003 e=22: train acc 0.9994072914123535 | val acc 0.7672209143638611
lr=0.003 e=23: train acc 0.9994072914123535 | val acc 0.783847987651825
lr=0.003 e=24: train acc 0.9970362186431885 | val acc 0.7387173771858215
lr=0.003 e=25: train acc 0.9887374639511108 | val acc 0.7102137804031372
lr=0.003 e=26: train acc 0.998221755027771 | val acc 0.7505938410758972
lr=0.003 e=27: train acc 0.9881446957588196 | val acc 0.7292161583900452
lr=0.003 e=28: train acc 0.9976289868354797 | val acc 0.7624703645706177
lr=0.003 e=29: train acc 1.0 | val acc 0.7790974378585815
lr=0.003 e=30: train acc 0.9940723776817322 | val acc 0.7339667677879333
lr=0.003 e=31: train acc 0.9976289868354797 | val acc 0.783847987651825
lr=0.003 e=32: train acc 0.998221755027771 | val acc 0.7719715237617493
lr=0.003 e=33: train acc 0.9964434504508972 | val acc 0.7149643898010254
lr=0.003 e=34: train acc 1.0 | val acc 0.7767221331596375
lr=0.003 e=35: train acc 0.998221755027771 | val acc 0.7790974378585815
lr=0.003 e=36: train acc 1.0 | val acc 0.7933492064476013
lr=0.003 e=37: train acc 1.0 | val acc 0.8123515844345093
lr=0.003 e=38: train acc 0.9988145232200623 | val acc 0.7909739017486572
lr=0.003 e=39: train acc 1.0 | val acc 0.7885985970497131
lr=0.003 e=40: train acc 0.9994072914123535 | val acc 0.7980998158454895
lr=0.003 e=41: train acc 1.0 | val acc 0.8218527436256409
lr=0.003 e=42: train acc 1.0 | val acc 0.7957245111465454
lr=0.003 e=43: train acc 0.9994072914123535 | val acc 0.7933492064476013
lr=0.003 e=44: train acc 0.9994072914123535 | val acc 0.7909739017486572
lr=0.003 e=45: train acc 0.8731476068496704 | val acc 0.5558195114135742
lr=0.003 e=46: train acc 0.9946651458740234 | val acc 0.7957245111465454
lr=0.003 e=47: train acc 0.93657386302948 | val acc 0.5961995720863342
lr=0.003 e=48: train acc 0.9994072914123535 | val acc 0.7458432912826538
lr=0.003 e=49: train acc 0.9952579140663147 | val acc 0.6817102432250977
lr=0.003 e=50: train acc 1.0 | val acc 0.7790974378585815
lr=0.0001 e=0: train acc 0.12270303070545197 | val acc 0.12351544201374054
lr=0.0001 e=1: train acc 0.4475400149822235 | val acc 0.40142518281936646
lr=0.0001 e=2: train acc 0.5518672466278076 | val acc 0.49168649315834045
lr=0.0001 e=3: train acc 0.5844694972038269 | val acc 0.5059382915496826
lr=0.0001 e=4: train acc 0.6271488070487976 | val acc 0.5558195114135742
lr=0.0001 e=5: train acc 0.6633076667785645 | val acc 0.6009501218795776
lr=0.0001 e=6: train acc 0.5939537882804871 | val acc 0.5178147554397583
lr=0.0001 e=7: train acc 0.7071725130081177 | val acc 0.6484560966491699
lr=0.0001 e=8: train acc 0.7131001949310303 | val acc 0.6199524998664856
lr=0.0001 e=9: train acc 0.7231772541999817 | val acc 0.6342043280601501
lr=0.0001 e=10: train acc 0.7225844860076904 | val acc 0.6223278045654297
lr=0.0001 e=11: train acc 0.7540012001991272 | val acc 0.6437054872512817
lr=0.0001 e=12: train acc 0.7711914777755737 | val acc 0.6674584746360779
lr=0.0001 e=13: train acc 0.7842323780059814 | val acc 0.6769596338272095
lr=0.0001 e=14: train acc 0.7984588146209717 | val acc 0.6983373165130615
lr=0.0001 e=15: train acc 0.7954949736595154 | val acc 0.6935867071151733
lr=0.0001 e=16: train acc 0.8239478468894958 | val acc 0.6864608526229858
lr=0.0001 e=17: train acc 0.8405453562736511 | val acc 0.6935867071151733
lr=0.0001 e=18: train acc 0.831061065196991 | val acc 0.6912114024162292
lr=0.0001 e=19: train acc 0.8535862565040588 | val acc 0.6912114024162292
lr=0.0001 e=20: train acc 0.8701837658882141 | val acc 0.7007126212120056
lr=0.0001 e=21: train acc 0.8873740434646606 | val acc 0.7173396944999695
lr=0.0001 e=22: train acc 0.8968583345413208 | val acc 0.7244656085968018
lr=0.0001 e=23: train acc 0.906342625617981 | val acc 0.7125890851020813
lr=0.0001 e=24: train acc 0.9152342081069946 | val acc 0.7173396944999695
lr=0.0001 e=25: train acc 0.9098992347717285 | val acc 0.7030879259109497
lr=0.0001 e=26: train acc 0.9294606447219849 | val acc 0.7244656085968018
lr=0.0001 e=27: train acc 0.9264968037605286 | val acc 0.7410926818847656
lr=0.0001 e=28: train acc 0.9466509222984314 | val acc 0.7410926818847656
lr=0.0001 e=29: train acc 0.9590990543365479 | val acc 0.7244656085968018
lr=0.0001 e=30: train acc 0.950207531452179 | val acc 0.7173396944999695
lr=0.0001 e=31: train acc 0.9484292268753052 | val acc 0.7387173771858215
lr=0.0001 e=32: train acc 0.9697688817977905 | val acc 0.7197149991989136
lr=0.0001 e=33: train acc 0.9762893319129944 | val acc 0.7363420724868774
lr=0.0001 e=34: train acc 0.9816242456436157 | val acc 0.7553444504737854
lr=0.0001 e=35: train acc 0.9774748682975769 | val acc 0.7363420724868774
lr=0.0001 e=36: train acc 0.9668050408363342 | val acc 0.7387173771858215
lr=0.0001 e=37: train acc 0.9798459410667419 | val acc 0.7482185363769531
lr=0.0001 e=38: train acc 0.9857736229896545 | val acc 0.7315914630889893
lr=0.0001 e=39: train acc 0.984588086605072 | val acc 0.7434679865837097
lr=0.0001 e=40: train acc 0.9887374639511108 | val acc 0.7102137804031372
lr=0.0001 e=41: train acc 0.982217013835907 | val acc 0.7292161583900452
lr=0.0001 e=42: train acc 0.9934796094894409 | val acc 0.7458432912826538
lr=0.0001 e=43: train acc 0.9875519275665283 | val acc 0.7529691457748413
lr=0.0001 e=44: train acc 0.9786604046821594 | val acc 0.7102137804031372
lr=0.0001 e=45: train acc 0.9946651458740234 | val acc 0.7244656085968018
lr=0.0001 e=46: train acc 0.9899230003356934 | val acc 0.7387173771858215
lr=0.0001 e=47: train acc 0.9940723776817322 | val acc 0.7315914630889893
lr=0.0001 e=48: train acc 0.9928868412971497 | val acc 0.7220903038978577
lr=0.0001 e=49: train acc 0.9934796094894409 | val acc 0.7173396944999695
lr=0.0001 e=50: train acc 0.9946651458740234 | val acc 0.7244656085968018

best validation accuracy: 0.8218527436256409
best learning rate: 0.003
best stopping epoch: 41

test accuracy: 0.6440678238868713
test loss: 361.7181905210018
